SEMAFORO,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,ALC_mg/L,CONDUCT_mS/cm,SDT_M_mg/L,FLUORUROS_mg/L,DUR_mg/L,COLI_FEC_NMP/100_mL,N_NO3_mg/L,AS_TOT_mg/L,CD_TOT_mg/L,CR_TOT_mg/L,HG_TOT_mg/L,PB_TOT_mg/L,MN_TOT_mg/L,FE_TOT_mg/L,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
2,LA CONCEPCION (POZO 2 COL. 19 DE ABRIL),LERMA SANTIAGO PACIFICO,GUANAJUATO,CELAYA,VALLE DE CELAYA,POZO,-100.80016,20.60187,409.53,863,582.2,0.3467,267.192,1,1.793147,0.009,0.0029,0.0049,0.00049,0.0049,0.4794,0.0823,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
2,SAN LUIS REY,LERMA SANTIAGO PACIFICO,GUANAJUATO,CELAYA,VALLE DE CELAYA,POZO,-100.78631,20.57006,497,1322,1290,0.699,241,1,1.305,0.0151,0.0029,0.0092,0.00049,0.0049,0.0021,0.024,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,SANTA MARIA DEL REFUGIO,LERMA SANTIAGO PACIFICO,GUANAJUATO,CELAYA,VALLE DE CELAYA,POZO,-100.80598,20.43779,207,582,560,1.035,53,1,0.2,0.0226,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,CONJUNTO RESIDENCIAL PLAYA MAR II,PACIFICO SUR,GUERRERO,ACAPULCO DE JUAREZ,LA SABANA,POZO,-99.8099,16.78592,175.75,1256,664,0.19,214,1,1.885,0.009,0.0029,0.0049,0.00049,0.0049,0.00449,0.0604,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,GALON SOBERON,PACIFICO SUR,GUERRERO,ACAPULCO DE JUAREZ,LA SABANA,POZO,-99.82812,16.90052,220,1014,1102,0.595,314,1,0.019,0.009,0.0029,0.01761,0.0007,0.0049,0.14319,0.33634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,POZO ZIHUATANEJO TERMINAL DE AUTOBUSES,PACIFICO SUR,GUERRERO,ZIHUATANEJO DE AZUETA,BAHIA DE ZIHUATANEJO,POZO,-101.54423,17.64925,349,1119,576,0.19,356,1,6.432,0.009,0.0029,0.0122,0.00055,0.0049,0.03623,0.0566,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,IXTAPA 1,PACIFICO SUR,GUERRERO,ZIHUATANEJO DE AZUETA,IXTAPA,POZO,-101.58913,17.66322,356,1117,577,0.19,390,1,6.163,0.009,0.0029,0.01211,0.00049,0.0049,0.0014,0.04352,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,POZO GENARO GALEANA,PACIFICO SUR,GUERRERO,ACAPULCO DE JUAREZ,LA SABANA,POZO,-99.79753,16.8592,140,485,266,0.235,190,90,0.019,0.009,0.0029,0.01332,0.00049,0.0049,0.74419,2.17822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
3,MANANTIAL AMAJAC,GOLFO NORTE,HIDALGO,ATOTONILCO EL GRANDE,AMAJAC,POZO,-98.71523,20.30608,153.7,2599,2464,1.6185,45.39,1,0.043,0.009,0.0029,0.0049,0.00049,0.0049,0.017,0.1769,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2,POZO GRANDE,AGUAS DEL VALLE DE MEXICO,HIDALGO,SAN SALVADOR,ACTOPAN - SANTIAGO DE ANAYA,POZO,-98.9582,20.26517,227.29,2718,1704,0.19,444.06,1,2.2732,0.009,0.0029,0.0049,0.00049,0.0049,0.1603,16.4371,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
1,POZO BROTANTE,AGUAS DEL VALLE DE MEXICO,HIDALGO,SAN SALVADOR,ACTOPAN - SANTIAGO DE ANAYA,POZO,-99.0077,20.28279,106.01,1891,1136,0.8942,262.49,1,2.5176,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.2639,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,POZO EL MEXE,AGUAS DEL VALLE DE MEXICO,HIDALGO,FRANCISCO I. MADERO,ACTOPAN - SANTIAGO DE ANAYA,POZO,-99.08415,20.22377,257.85,1434,948,0.19,967.06,1,10.8918,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.13043,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2,POZO ULAPA MELCHOR OCAMPO,AGUAS DEL VALLE DE MEXICO,HIDALGO,TETEPANGO,VALLE DEL MEZQUITAL,POZO,-99.16673,20.14135,383.91,1339,960,0.6045,986.8,40,1.8105,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.41903,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
2,MANANTIAL CERRO COLORADO,AGUAS DEL VALLE DE MEXICO,HIDALGO,TEZONTEPEC DE ALDAMA,VALLE DEL MEZQUITAL,MANANTIAL,-99.26236,20.12033,401.1,1926,1264,0.7042,1095.35,70,5.09,0.009,0.0029,0.0049,0.00049,0.0049,0.00255,0.39683,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
2,POZO EL TORRION,AGUAS DEL VALLE DE MEXICO,HIDALGO,TEPETITLAN,VALLE DEL MEZQUITAL,POZO,-99.37739,20.1635,115.56,925,632,0.4343,86.84,1,0.8916,0.009,0.0029,0.0049,0.00049,0.0049,0.50391,0.35931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2,MANANTIAL TEZONTEPEC,AGUAS DEL VALLE DE MEXICO,HIDALGO,TEZONTEPEC DE ALDAMA,VALLE DEL MEZQUITAL,MANANTIAL,-99.27902,20.19098,417.34,1816,1248,0.7178,1292.71,40,5.333,0.009,0.0029,0.0049,0.00049,0.0049,0.00278,0.4107,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
2,MANANTIAL TLACOTLAPILCO,AGUAS DEL VALLE DE MEXICO,HIDALGO,CHILCUAUTLA,IXMIQUILPAN,MANANTIAL,-99.222808,20.374697,187.18,1402,852,0.4592,110.52,1,3.2537,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,1.09321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2,POZO EL MEZQUITE II,AGUAS DEL VALLE DE MEXICO,HIDALGO,AJACUBA,AJACUBA,POZO,-99.05493,20.14934,386.78,1144,808,0.19,852.6,1,2.8146,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.08602,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3,POZO CHICAVASCO,AGUAS DEL VALLE DE MEXICO,HIDALGO,ACTOPAN,ACTOPAN - SANTIAGO DE ANAYA,POZO,-98.95688,20.20277,257.85,2313,656,0.19,84.86,1,1.716,0.009,0.0029,0.0049,0.00049,0.0809,0.01761,0.6978,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
1,POZO S.A.P. METZTITLAN,GOLFO NORTE,HIDALGO,METZTITLAN,MEZTITLAN,POZO,-98.75922,20.5906,231.8,860,356,0.19,390.77,1,0.1994,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.19895,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,MANANTIAL LOS CANGREJOS/VENTOQUIPA,GOLFO NORTE,HIDALGO,CUAUTEPEC DE HINOJOSA,VALLE DE TULANCINGO,POZO,-98.33827,20.03506,192.91,212,104,0.19,78.94,1,2.6854,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.0341,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,POZO SANTIAGO TEXTIL,GOLFO NORTE,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,VALLE DE TULANCINGO,POZO,-98.3479,20.04073,135.61,425,268,0.2658,120.39,1,1.7477,0.009,0.0029,0.0049,0.00049,0.0049,0.0049,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,POZO MICHIMALTONGO,AGUAS DEL VALLE DE MEXICO,HIDALGO,TULA DE ALLENDE,VALLE DEL MEZQUITAL,POZO,-99.38646,20.1119,148.03,618,304,1.5592,114.47,1,2.16,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.50391,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
3,MANANTIAL EL GEISER,GOLFO NORTE,HIDALGO,TECOZAUTLA,HUICHAPAN-TECOZAUTLA,POZO,-99.69317,20.5781,211,1286,930,12.478,19,1,0.231,0.0132,0.0029,0.0049,0.0007,0.0049,0.0014,0.024,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
3,POZO CALTIMACAN,AGUAS DEL VALLE DE MEXICO,HIDALGO,TASQUILLO,CHAPANTONGO-ALFAJAYUCAN,POZO,-99.371536,20.529806,263.58,924,608,0.19,272.36,40,1.7467,0.009,0.0029,0.0049,0.00049,0.0219,0.0025,0.38931,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
3,POZO LA ESTANCIA 2,AGUAS DEL VALLE DE MEXICO,HIDALGO,CHILCUAUTLA,IXMIQUILPAN,POZO,-99.20256,20.38902,303.69,1479,460,0.6251,51.31,1,1.9832,0.009,0.0029,0.0049,0.00049,0.0152,0.0014,0.56982,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1,POZO ORIZABITA,AGUAS DEL VALLE DE MEXICO,HIDALGO,IXMIQUILPAN,IXMIQUILPAN,POZO,-99.2082,20.60693,145.16,699,364,0.2654,108.55,1,0.0733,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.2519,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,POZO CAPULA,AGUAS DEL VALLE DE MEXICO,HIDALGO,IXMIQUILPAN,IXMIQUILPAN,POZO,-99.12295,20.50695,278.86,2235,1772,0.7211,392.75,1,1.3276,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2,POZO MOHAI,AGUAS DEL VALLE DE MEXICO,HIDALGO,CARDONAL,IXMIQUILPAN,POZO,-99.12514,20.58922,190.05,754,344,0.5673,82.89,1,0.06,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.6035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,MANANTIAL TOLANTONGO,AGUAS DEL VALLE DE MEXICO,HIDALGO,CARDONAL,AMAJAC,MANANTIAL,-99.00614,20.64791,322.79,1936,692,0.19,294.07,40,0.0783,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,SAN PABLO TETLAPAYAC,GOLFO NORTE,HIDALGO,METZTITLAN,AMAJAC,MANANTIAL,-98.91058,20.62865,240.35,1250,496,0.19,440.11,1,0.9047,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.165,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,POZO ZIMAPAN 1,GOLFO NORTE,HIDALGO,ZIMAPAN,ZIMAPAN,POZO,-99.37726,20.74246,204.37,883,376,0.2891,329.59,1,0.0672,0.009,0.0029,0.0049,0.00131,0.0049,0.0014,0.09421,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,POZO ZIMAPAN 2,GOLFO NORTE,HIDALGO,ZIMAPAN,ZIMAPAN,POZO,-99.37852,20.74084,210.1,753,300,0.2507,282.22,1,0.0984,0.009,0.0029,0.0049,0.00066,0.0049,0.0014,0.05807,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,POZO MARAVILLAS,GOLFO NORTE,HIDALGO,NOPALA DE VILLAGRAN,HUICHAPAN-TECOZAUTLA,POZO,-99.59644,20.20148,157.58,217,148,0.19,41.45,1,0.7694,0.009,0.0029,0.01,0.00049,0.0049,0.0014,0.20191,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,POZO SAN BARTOLO OZOCALPAN,AGUAS DEL VALLE DE MEXICO,HIDALGO,CHAPANTONGO,CHAPANTONGO-ALFAJAYUCAN,POZO,-99.49225,20.215,118.42,263,224,0.19,61.18,1,1.2477,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,CARDONAL,AGUAS DEL VALLE DE MEXICO,HIDALGO,IXMIQUILPAN,IXMIQUILPAN,POZO,-99.2325,20.519206,76.4,193,392,0.6599,49.34,1,0.0497,0.009,0.0029,0.0183,0.00049,0.0049,0.0134,0.2296,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,SAN JOSE PIEDRA GORDA,AGUAS DEL VALLE DE MEXICO,HIDALGO,TEPEJI DEL RIO DE OCAMPO,TEPEJI DEL RIO,POZO,-99.36025,19.808833,54.44,1482,320,0.4725,92.76,1,0.1972,0.1091,0.0029,0.0201,0.00049,0.0049,0.1401,0.2957,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2,SAN JOSE BOJAY,AGUAS DEL VALLE DE MEXICO,HIDALGO,ATITALAQUIA,VALLE DEL MEZQUITAL,POZO,-99.208889,20.049444,139.43,3497,1736,0.8859,140.13,1,1.3681,0.009,0.0029,0.0156,0.00049,0.0049,0.0014,0.0412,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
3,POZO EL LLANO SEGUNDA SECCION,AGUAS DEL VALLE DE MEXICO,HIDALGO,TULA DE ALLENDE,VALLE DEL MEZQUITAL,POZO,-99.307056,20.050972,410.65,4331,2248,3.4144,1349.94,1,5.1665,0.009,0.0029,0.0049,0.00049,0.0049,1.009,1.2931,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
3,POZO SAN FRANCISCO BOJAY COLONIA,LERMA SANTIAGO PACIFICO,HIDALGO,TULA DE ALLENDE,VALLE DEL MEZQUITAL,POZO,-99.331475,20.085211,358.13,2745,1104,2.3928,598,1,6.012,0.009,0.0029,0.0049,0.00049,0.0049,0.015,0.2431,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
2,POZO SANTA ANA AHUEHUEPAN,AGUAS DEL VALLE DE MEXICO,HIDALGO,TULA DE ALLENDE,VALLE DEL MEZQUITAL,POZO,-99.349736,20.124508,408.78,2675,988,0.8733,686.81,40,2.6373,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.2241,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
2,POZO SANTA MARIA DAXTHO,AGUAS DEL VALLE DE MEXICO,HIDALGO,TEPETITLAN,VALLE DEL MEZQUITAL,POZO,-99.383056,20.1325,422.11,1964,660,1.1606,592.08,1,2.0111,0.009,0.0029,0.0049,0.00049,0.0049,0.0185,0.2093,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2,POZO PEDRO MARIA ANAYA,AGUAS DEL VALLE DE MEXICO,HIDALGO,TEPETITLAN,VALLE DEL MEZQUITAL,POZO,-99.34955,20.153822,416.38,2860,1024,0.797,485.51,40,2.1483,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.2257,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,POZO JOSE MARIA PINO SUAREZ,AGUAS DEL VALLE DE MEXICO,HIDALGO,TEPETITLAN,CHAPANTONGO-ALFAJAYUCAN,POZO,-99.426861,20.244944,129.88,509,168,0.19,99.79,1,1.4568,0.009,0.0029,0.0049,0.00049,0.0049,0.0034,0.17481,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,POZO PASO BLANCO,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,JESUS MARIA,VALLE DE AGUASCALIENTES,POZO,-102.31557,21.97497,403.3,826,546.4,0.8505,243.417,1,1.99488,0.0107,0.0029,0.005,0.00049,0.0049,0.0014,0.024,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,POZO DE LA COMUNIDAD DE LOS DURON,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,AGUASCALIENTES,EL LLANO,POZO,-102.12402,21.75181,350.98,876,529.2,5.1379,118.74,1,1.704031,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
3,PALO ALTO POZO Nº 2,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,EL LLANO,EL LLANO,POZO,-101.96439,21.9055,207.1,567,404.6,3.3458,122.698,1,1.860726,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
3,POZO JALTICHE DE ABAJO,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,CALVILLO,VALLE DE CALVILLO,POZO,-102.79253,21.7742,168.95,373,309.2,1.5649,83.118,1,1.254951,0.009,0.0029,0.0087,0.00049,0.0049,0.0014,0.024,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,POZO SANTA MARIA DE GALLARDO,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,AGUASCALIENTES,VALLE DE CHICALOTE,POZO,-102.11368,22.04557,256.15,733,456.8,1.3741,168.215,1,2.397732,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.0769,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,CALVILLO POZO No. 1 INDEPENDENCIA,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,CALVILLO,VALLE DE CALVILLO,POZO,-102.728,21.84439,116.63,360,312.4,0.9949,79.16,1,3.363696,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,POZO SAN TADEO,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,CALVILLO,VALLE DE CALVILLO,POZO,-102.6984,21.92306,156.96,451,260.2,1.6628,33.643,1,0.772279,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
3,POZO TAPIAS VIEJAS,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,JESUS MARIA,VENADERO,POZO,-102.53558,21.85116,190.75,369,267,1.6619,91.034,1,1.69327,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,"POZO 1 VILLA JUAREZ, ASIENTOS",LERMA SANTIAGO PACIFICO,AGUASCALIENTES,ASIENTOS,VALLE DE CHICALOTE,POZO,-102.06644,22.09141,198.38,539,372,1.1364,110.824,1,1.893787,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,POZO GRACIAS A DIOS,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,JESUS MARIA,VALLE DE AGUASCALIENTES,POZO,-102.48305,21.92859,158.05,740,262.4,4.2928,51.454,1,0.948563,0.009,0.0029,0.0049,0.00049,0.0049,0.0164,0.0415,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,SAPAZ 1,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ZAMORA,ZAMORA,POZO,-102.27883,19.9832,192,516,345,0.299,103,3,0.161,0.009,0.0029,0.0099,0.00049,0.0049,0.1053,0.0451,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,LAURELES (POZO CD. DEL SOL II),LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,LA PIEDAD,LA PIEDAD,POZO,-102.03397,20.37462,196,801,500.2,10.5832,24.8725,1,0.082995,0.009,0.0029,0.0049,0.00049,0.0049,0.0348,0.1118,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,ORGANISMO OPERADOR TINGUINDIN,BALSAS,MICHOACAN DE OCAMPO,TINGÜINDIN,COTIJA,POZO,-102.47758,19.73448,73.26,184.7,174.2,0.19,71.6184,1,5.340597,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,POZO RODEO DE SAN ANTONIO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,JOSE SIXTO VERDUZCO,PASTOR ORTIZ-LA PIEDAD,POZO,-101.50779,20.3129,160,499,380,1.353,78,1,0.168,0.009,0.0029,0.0049,0.0005,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,COMUNIDAD EL ARCO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,JOSE SIXTO VERDUZCO,PASTOR ORTIZ-LA PIEDAD,POZO,-101.56994,20.25488,192,468,326,0.711,86,1,0.15,0.009,0.0029,0.0052,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,EJIDO EL GRANJENAL,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,PURUANDIRO,PASTOR ORTIZ-LA PIEDAD,POZO,-101.619108,20.033085,164,449,290,0.19,128,1,0.033,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.0565,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,COMUNIDAD SAN PEDRO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,PURUANDIRO,PASTOR ORTIZ-LA PIEDAD,POZO,-101.51646,20.12745,341,1133,722,0.282,181,1,0.852,0.009,0.0029,0.0061,0.00049,0.0049,0.0203,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,SANTA FE,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,HUANIQUEO,ZACAPU,POZO,-101.53455,19.9038,151,369,232,0.19,133,7,0.058,0.009,0.0029,0.0049,0.0005,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,SAN ISIDRO 1,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,COENEO,ZACAPU,POZO,-101.57115,19.85138,106,239,222,0.282,51,11,0.061,0.009,0.0029,0.0049,0.0005,0.0049,0.1591,0.3947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,EJIDO BELLAS FUENTES,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,COENEO,ZACAPU,POZO,-101.68031,19.82134,99,241,230,0.27,71,460,0.096,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,TIRINDARO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ZACAPU,ZACAPU,POZO,-101.74463,19.76757,90,201,192,0.247,84,4,0.147,0.009,0.0029,0.0053,0.00049,0.0049,0.0107,0.0858,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,CIUDAD UNIVERSITARIA,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,MORELIA-QUERENDARO,POZO,-101.20471,19.68698,249,572,460,0.219,139,1,0.477,0.009,0.0029,0.0049,0.0005,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,POZO VILLA MAGNA 3,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,MORELIA-QUERENDARO,POZO,-101.32479,19.6743,127,266,216,0.276,53,1,0.057,0.009,0.0029,0.0049,0.0005,0.0049,0.032,0.0492,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,CERRITO ITZICUARO (A.P.),LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,MORELIA-QUERENDARO,POZO,-101.28187,19.66929,316,786,461,0.236,90,1,0.019,0.009,0.0029,0.0053,0.0008,0.0049,0.3008,0.3714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,POZO COMAPAT,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,TARIMBARO,MORELIA-QUERENDARO,POZO,-101.200833,19.775278,316,367,316,0.31,126,1,0.139,0.009,0.0029,0.0051,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,EJIDO HUARACHA,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MARAVATIO,MARAVATIO-CONTEPEC-E. HUERTA,POZO,-100.41537,19.89514,221,536,384,0.379,170,1,0.029,0.009,0.0029,0.0049,0.0009,0.0049,0.4308,1.102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2,COMUNIDAD LAZARO CARDENAS,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,CONTEPEC,MARAVATIO-CONTEPEC-E. HUERTA,POZO,-100.30782,20.02568,93,416,287,0.213,133,1,0.054,0.009,0.0029,0.0049,0.00049,0.0049,0.6073,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,POZO INDEPENDENCIA,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ZINAPECUARO,MORELIA-QUERENDARO,POZO,-100.82883,19.86747,84,187,171,0.579,48,1,0.096,0.009,0.0029,0.0049,0.0006,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,EJIDO YEREGE,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,CONTEPEC,MARAVATIO-CONTEPEC-E. HUERTA,POZO,-100.1963,20.03009,161,500,375,0.562,109,7,0.019,0.009,0.0029,0.0066,0.00049,0.0049,0.0464,0.5081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,NORIA LOS TABLEROS,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,HIDALGO,LAGUNILLAS PATZCUARO,NORIA,-100.61861,19.70112,79,300,296,0.393,96,23,0.21,0.009,0.0029,0.0049,0.0006,0.0049,0.0121,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,MAGALLANES,BALSAS,MICHOACAN DE OCAMPO,HIDALGO,CIUDAD HIDALGO-TUXPAN,POZO,-100.50424,19.68638,102,301,286,0.276,120,21,0.615,0.009,0.0029,0.0049,0.00049,0.0049,0.0028,0.3525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,LA VIRGEN 1,BALSAS,MICHOACAN DE OCAMPO,HIDALGO,CIUDAD HIDALGO-TUXPAN,POZO,-100.5378,19.68025,131,400,317,0.35,156,75,1.149,0.009,0.0029,0.0049,0.0005,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,EL FRESNO 1,BALSAS,MICHOACAN DE OCAMPO,HIDALGO,CIUDAD HIDALGO-TUXPAN,POZO,-100.54557,19.70113,263,495,400,0.39,223,1,0.138,0.009,0.0029,0.0049,0.00049,0.0049,0.0014,0.024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,UNIDAD DEPORTIVA,BALSAS,MICHOACAN DE OCAMPO,HIDALGO,CIUDAD HIDALGO-TUXPAN,POZO,-100.56885,19.67649,203,387,299,0.396,155,1,0.096,0.009,0.0029,0.0081,0.00049,0.0049,0.2565,0.1417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
